,orighiredate_key,age,length_of_service,gender_full,STATUS_YEAR,STATUS,BUSINESS_UNIT,is_corporate,is_service,city_emp_pop
48387,377.0,65,25,1,2015,0,0,0,1,1392
48388,379.0,65,25,1,2015,0,0,0,1,65
48389,381.0,65,25,1,2015,0,0,0,1,94
48390,382.0,65,25,1,2015,0,0,0,1,109
48391,383.0,65,25,1,2015,0,0,0,1,160
48392,383.0,65,25,1,2015,0,0,0,1,1392
48393,386.0,64,25,0,2015,0,0,0,1,624
48394,398.0,64,25,0,2015,0,0,0,1,624
48395,400.0,56,17,0,2007,0,0,0,1,89
48396,414.0,64,25,0,2015,0,0,0,1,624
48397,422.0,64,25,1,2015,0,0,0,1,624
48398,435.0,64,25,0,2015,0,0,0,1,624
48399,480.0,64,25,1,2015,0,0,0,1,1392
48400,481.0,64,25,1,2015,0,0,0,1,1392
48401,482.0,64,25,1,2015,0,0,0,1,624
48402,484.0,64,25,0,2015,0,0,0,1,624
48403,485.0,64,25,1,2015,0,0,0,1,1392
48404,487.0,64,25,1,2015,0,0,0,1,1392
48405,488.0,64,25,1,2015,0,0,0,1,624
48406,490.0,64,25,1,2015,0,0,0,1,624
48407,492.0,64,24,1,2015,0,0,0,1,1392
48408,498.0,64,24,0,2015,0,0,0,1,1392
48409,532.0,55,16,0,2007,0,0,0,1,481
48410,567.0,64,24,0,2015,0,0,0,1,28
48411,597.0,59,20,1,2012,0,0,0,1,1392
48412,608.0,63,24,1,2015,0,0,0,1,28
48413,635.0,62,23,1,2014,0,0,0,1,18
48414,658.0,62,23,0,2014,0,0,0,1,44
48415,676.0,54,15,0,2006,0,0,0,1,305
48416,717.0,56,17,1,2009,0,0,0,1,258
48417,723.0,62,23,1,2014,0,0,0,1,47
48418,776.0,61,23,0,2014,0,0,0,1,24
48419,841.0,62,24,0,2015,0,0,0,1,28
48420,864.0,58,19,1,2011,0,0,0,1,624
48421,905.0,56,18,0,2010,0,0,0,1,305
48422,1013.0,52,14,1,2006,0,0,0,1,81
48423,1059.0,65,13,1,2006,0,0,0,1,403
48424,1059.0,65,13,1,2006,0,0,0,1,109
48425,1068.0,53,15,0,2008,0,0,0,1,403
48426,1077.0,61,23,1,2015,0,0,0,1,5
48427,1089.0,65,13,1,2006,0,0,0,1,147
48428,1097.0,65,13,1,2006,0,0,0,1,403
48429,1103.0,65,13,1,2006,0,0,0,1,481
48430,1111.0,65,13,1,2006,0,0,0,1,160
48431,1117.0,65,13,1,2006,0,0,0,1,67
48432,1130.0,65,13,1,2006,0,0,0,1,481
48433,1134.0,65,13,1,2006,0,0,0,1,121
48434,1152.0,61,23,0,2015,0,0,0,1,7
48435,1154.0,65,13,1,2006,0,0,0,1,403
48436,1155.0,65,13,1,2006,0,0,0,1,403
48437,1157.0,65,13,1,2006,0,0,0,1,403
48438,1158.0,65,13,1,2006,0,0,0,1,624
48439,1159.0,65,13,1,2006,0,0,0,1,219
48440,1163.0,65,13,1,2006,0,0,0,1,267
48441,1168.0,65,13,1,2006,0,0,0,1,267
48442,1171.0,65,13,1,2006,0,0,0,1,84
48443,1171.0,65,13,1,2006,0,0,0,1,160
48444,1176.0,52,14,0,2007,0,0,0,1,481
48445,1177.0,65,13,1,2006,0,0,0,1,9
48446,1178.0,65,13,1,2006,0,0,0,1,89
48447,1182.0,65,13,1,2006,0,0,0,1,1392
48448,1196.0,65,13,1,2006,0,0,0,1,219
48449,1199.0,59,22,0,2014,0,0,0,1,33
48450,1213.0,65,13,1,2006,0,0,0,1,403
48451,1213.0,65,13,1,2006,0,0,0,1,9
48452,1217.0,65,13,1,2006,0,0,0,1,264
48453,1224.0,65,13,1,2006,0,0,0,1,89
48454,1225.0,65,13,1,2006,0,0,0,1,624
48455,1227.0,65,13,1,2006,0,0,0,1,305
48456,1232.0,65,13,1,2006,0,0,0,1,624
48457,1232.0,59,21,0,2014,0,0,0,1,18
48458,1237.0,65,13,1,2006,0,0,0,1,258
48459,1237.0,65,13,1,2006,0,0,0,1,90
48460,1243.0,65,13,1,2006,0,0,0,1,84
48461,1251.0,65,13,1,2006,0,0,0,1,197
48462,1255.0,65,13,1,2006,0,0,0,1,109
48463,1256.0,65,13,1,2006,0,0,0,1,1392
48464,1256.0,65,13,1,2006,0,0,0,1,39
48465,1265.0,65,13,1,2006,0,0,0,1,1392
48466,1286.0,65,13,1,2006,0,0,0,1,624
48467,1289.0,65,13,1,2006,0,0,0,1,264
48468,1300.0,65,13,1,2006,0,0,0,1,101
48469,1302.0,65,13,1,2006,0,0,0,1,1392
48470,1304.0,65,13,1,2006,0,0,0,1,481
48471,1305.0,60,22,1,2015,0,0,0,1,19
48472,1321.0,65,13,1,2006,0,0,0,1,84
48473,1321.0,55,17,0,2011,0,0,0,1,624
48474,1325.0,65,13,1,2006,0,0,0,1,1392
48475,1336.0,59,21,0,2014,0,0,0,1,47
48476,1340.0,65,13,1,2006,0,0,0,1,197
48477,1348.0,65,13,1,2006,0,0,0,1,481
48478,1349.0,65,13,1,2006,0,0,0,1,481
48479,1354.0,65,13,1,2006,0,0,0,1,305
48480,1354.0,65,13,1,2006,0,0,0,1,624
48481,1356.0,65,13,1,2006,0,0,0,1,176
48482,1362.0,65,13,1,2006,0,0,0,1,1392
48483,1364.0,65,13,1,2006,0,0,0,1,1392
48484,1370.0,55,17,0,2011,0,0,0,1,403
48485,1371.0,65,13,1,2006,0,0,0,1,403
48486,1371.0,65,13,1,2006,0,0,0,1,90
48487,1374.0,65,13,1,2006,0,0,0,1,47
48488,1380.0,65,13,1,2006,0,0,0,1,1392
48489,1380.0,58,21,0,2014,0,0,0,1,18
48490,1415.0,58,21,0,2014,0,0,0,1,44
48491,1420.0,65,13,1,2007,0,0,0,1,624
48492,1424.0,65,13,1,2007,0,0,0,1,1392
48493,1425.0,65,13,1,2007,0,0,0,1,264
48494,1429.0,65,13,1,2007,0,0,0,1,1392
48495,1446.0,65,13,1,2007,0,0,0,1,258
48496,1448.0,65,13,1,2007,0,0,0,1,219
48497,1450.0,65,13,1,2007,0,0,0,1,118
48498,1452.0,65,13,1,2007,0,0,0,1,305
48499,1453.0,52,15,1,2009,0,0,0,1,403
48500,1454.0,58,21,0,2014,0,0,0,1,44
48501,1458.0,65,13,1,2007,0,0,0,1,44
48502,1464.0,65,13,1,2007,0,0,0,1,219
48503,1471.0,65,13,1,2007,0,0,0,1,624
48504,1473.0,65,13,1,2007,0,0,0,1,197
48505,1474.0,65,13,1,2007,0,0,0,1,197
48506,1477.0,54,17,1,2011,0,0,0,1,81
48507,1479.0,65,13,1,2007,0,0,0,1,1392
48508,1481.0,65,13,1,2007,0,0,0,1,1392
48509,1489.0,65,13,1,2007,0,0,0,1,118
48510,1496.0,65,13,1,2007,0,0,0,1,65
48511,1498.0,65,13,1,2007,0,0,0,1,1392
48512,1498.0,65,13,1,2007,0,0,0,1,147
48513,1500.0,65,13,1,2007,0,0,0,1,264
48514,1505.0,65,13,1,2007,0,0,0,1,403
48515,1507.0,65,13,1,2007,0,0,0,1,89
48516,1514.0,58,21,0,2014,0,0,0,1,47
48517,1514.0,65,13,1,2007,0,0,0,1,89
48518,1519.0,65,13,1,2007,0,0,0,1,258
48519,1524.0,65,13,1,2007,0,0,0,1,258
48520,1524.0,65,13,1,2007,0,0,0,1,147
48521,1526.0,65,13,1,2007,0,0,0,1,197
48522,1530.0,65,13,1,2007,0,0,0,1,72
48523,1532.0,65,13,1,2007,0,0,0,1,89
48524,1532.0,65,13,1,2007,0,0,0,1,1392
48525,1537.0,51,15,1,2008,0,0,0,1,305
48526,1539.0,59,22,0,2015,0,0,0,1,28
48527,1546.0,65,13,1,2007,0,0,0,1,89
48528,1549.0,65,13,1,2007,0,0,0,1,109
48529,1549.0,50,14,0,2007,0,0,0,1,81
48530,1564.0,65,13,1,2007,0,0,0,1,264
48531,1572.0,65,13,1,2007,0,0,0,1,624
48532,1580.0,65,13,1,2007,0,0,0,1,1392
48533,1581.0,58,22,1,2015,0,0,0,1,7
48534,1584.0,65,13,1,2007,0,0,0,1,219
48535,1590.0,65,13,1,2007,0,0,0,1,267
48536,1593.0,65,13,1,2007,0,0,0,1,121
48537,1610.0,65,13,1,2007,0,0,0,1,94
48538,1615.0,54,17,0,2011,0,0,0,1,81
48539,1618.0,65,13,1,2007,0,0,0,1,1392
48540,1629.0,65,13,1,2007,0,0,0,1,305
48541,1631.0,65,13,1,2007,0,0,0,1,1392
48542,1634.0,65,13,1,2007,0,0,0,1,121
48543,1634.0,54,17,0,2011,0,0,0,1,624
48544,1637.0,65,13,1,2007,0,0,0,1,176
48545,1645.0,58,21,1,2015,0,0,0,1,7
48546,1650.0,65,13,1,2007,0,0,0,1,481
48547,1651.0,50,14,1,2008,0,0,0,1,624
48548,1654.0,65,13,1,2007,0,0,0,1,1392
48549,1659.0,65,13,1,2007,0,0,0,1,1392
48550,1668.0,65,13,1,2007,0,0,0,1,264
48551,1673.0,65,13,1,2007,0,0,0,1,624
48552,1675.0,65,13,1,2007,0,0,0,1,624
48553,1679.0,65,13,1,2007,0,0,0,1,1392
48554,1682.0,65,13,1,2007,0,0,0,1,176
48555,1683.0,65,13,1,2007,0,0,0,1,89
48556,1695.0,65,13,1,2007,0,0,0,1,176
48557,1705.0,49,13,1,2007,0,0,0,1,267
48558,1708.0,65,13,1,2007,0,0,0,1,305
48559,1711.0,65,13,1,2007,0,0,0,1,267
48560,1712.0,65,13,1,2007,0,0,0,1,81
48561,1713.0,65,13,1,2007,0,0,0,1,1392
48562,1714.0,65,13,1,2007,0,0,0,1,624
48563,1721.0,65,13,1,2007,0,0,0,1,264
48564,1734.0,65,13,1,2007,0,0,0,1,267
48565,1737.0,65,13,1,2007,0,0,0,1,403
48566,1740.0,65,13,1,2007,0,0,0,1,18
48567,1741.0,65,13,1,2007,0,0,0,1,481
48568,1743.0,56,20,0,2014,0,0,0,1,47
48569,1743.0,65,13,1,2007,0,0,0,1,176
48570,1744.0,65,13,1,2007,0,0,0,1,65
48571,1746.0,54,18,0,2012,0,0,0,1,1392
48572,1752.0,65,13,1,2007,0,0,0,1,197
48573,1752.0,65,13,1,2007,0,0,0,1,1392
48574,1757.0,65,13,1,2007,0,0,0,1,160
48575,1763.0,56,20,1,2014,0,0,0,1,44
48576,1765.0,65,13,1,2007,0,0,0,1,403
48577,1770.0,65,13,1,2007,0,0,0,1,1392
48578,1772.0,65,13,1,2007,0,0,0,1,624
48579,1774.0,65,13,1,2007,0,0,0,1,267
48580,1775.0,65,13,1,2007,0,0,0,1,1392
48581,1777.0,57,21,1,2015,0,0,0,1,28
48582,1777.0,65,13,1,2008,0,0,0,1,481
48583,1781.0,65,13,1,2008,0,0,0,1,197
48584,1783.0,65,13,1,2008,0,0,0,1,160
48585,1783.0,65,13,1,2008,0,0,0,1,19
48586,1793.0,65,13,1,2008,0,0,0,1,28
48587,1793.0,65,13,1,2008,0,0,0,1,197
48588,1797.0,65,13,1,2008,0,0,0,1,481
48589,1799.0,65,13,1,2008,0,0,0,1,197
48590,1801.0,65,13,1,2008,0,0,0,1,481
48591,1808.0,65,13,1,2008,0,0,0,1,84
48592,1813.0,65,13,1,2008,0,0,0,1,147
48593,1814.0,65,13,1,2008,0,0,0,1,160
48594,1815.0,65,13,1,2008,0,0,0,1,1392
48595,1821.0,57,21,0,2015,0,0,0,1,7
48596,1837.0,65,13,1,2008,0,0,0,1,624
48597,1839.0,65,13,1,2008,0,0,0,1,1392
48598,1843.0,65,13,1,2008,0,0,0,1,624
48599,1847.0,65,13,1,2008,0,0,0,1,624
48600,1848.0,65,13,1,2008,0,0,0,1,160
48601,1854.0,65,13,1,2008,0,0,0,1,305
48602,1864.0,65,13,1,2008,0,0,0,1,101
48603,1873.0,65,13,1,2008,0,0,0,1,160
48604,1873.0,65,13,1,2008,0,0,0,1,624
48605,1888.0,65,13,1,2008,0,0,0,1,118
48606,1889.0,65,13,1,2008,0,0,0,1,1392
48607,1889.0,65,13,1,2008,0,0,0,1,481
48608,1899.0,65,13,1,2008,0,0,0,1,197
48609,1899.0,65,13,1,2008,0,0,0,1,160
48610,1902.0,65,13,1,2008,0,0,0,1,624
48611,1906.0,65,13,1,2008,0,0,0,1,481
48612,1910.0,65,13,1,2008,0,0,0,1,481
48613,1911.0,65,13,1,2008,0,0,0,1,121
48614,1914.0,65,13,1,2008,0,0,0,1,176
48615,1914.0,65,13,1,2008,0,0,0,1,1392
48616,1922.0,56,20,0,2014,0,0,0,1,2
48617,1926.0,65,13,1,2008,0,0,0,1,1392
48618,1927.0,65,13,1,2008,0,0,0,1,118
48619,1936.0,65,13,1,2008,0,0,0,1,118
48620,1937.0,65,13,1,2008,0,0,0,1,118
48621,1939.0,65,13,1,2008,0,0,0,1,94
48622,1949.0,52,16,0,2011,0,0,0,1,481
48623,1950.0,65,13,1,2008,0,0,0,1,481
48624,1951.0,65,13,1,2008,0,0,0,1,101
48625,1957.0,65,13,1,2008,0,0,0,1,481
48626,1966.0,65,13,1,2008,0,0,0,1,89
48627,1971.0,65,13,1,2008,0,0,0,1,160
48628,1978.0,65,13,1,2008,0,0,0,1,624
48629,1984.0,65,13,1,2008,0,0,0,1,267
48630,1984.0,65,13,1,2008,0,0,0,1,264
48631,1985.0,65,13,1,2008,0,0,0,1,403
48632,1985.0,65,13,1,2008,0,0,0,1,264
48633,1991.0,56,20,1,2015,0,0,0,1,19
48634,2001.0,65,13,1,2008,0,0,0,1,1392
48635,2010.0,65,13,1,2008,0,0,0,1,481
48636,2014.0,65,13,1,2008,0,0,0,1,1392
48637,2018.0,65,13,1,2008,0,0,0,1,1392
48638,2019.0,48,13,0,2008,0,0,0,1,197
48639,2019.0,65,13,1,2008,0,0,0,1,1392
48640,2019.0,65,13,1,2008,0,0,0,1,1392
48641,2022.0,48,12,0,2007,0,0,0,1,624
48642,2039.0,65,13,1,2008,0,0,0,1,305
48643,2043.0,65,13,1,2008,0,0,0,1,147
48644,2053.0,65,13,1,2008,0,0,0,1,67
48645,2068.0,65,13,1,2008,0,0,0,1,65
48646,2071.0,65,13,1,2008,0,0,0,1,90
48647,2077.0,65,13,1,2008,0,0,0,1,118
48648,2087.0,65,13,1,2008,0,0,0,1,267
48649,2090.0,65,13,1,2008,0,0,0,1,1392
48650,2090.0,65,13,1,2008,0,0,0,1,264
48651,2097.0,65,13,1,2008,0,0,0,1,481
48652,2101.0,65,13,1,2008,0,0,0,1,624
48653,2102.0,55,19,0,2014,0,0,0,1,33
48654,2105.0,65,13,1,2008,0,0,0,1,1392
48655,2110.0,65,13,1,2008,0,0,0,1,219
48656,2112.0,65,13,1,2008,0,0,0,1,264
48657,2113.0,65,13,1,2008,0,0,0,1,121
48658,2121.0,65,13,1,2008,0,0,0,1,258
48659,2128.0,65,13,1,2008,0,0,0,1,94
48660,2130.0,65,13,1,2008,0,0,0,1,1392
48661,2140.0,65,13,1,2008,0,0,0,1,624
48662,2145.0,65,13,1,2009,0,0,0,1,121
48663,2151.0,65,13,1,2009,0,0,0,1,219
48664,2155.0,65,13,1,2009,0,0,0,1,481
48665,2158.0,65,13,1,2009,0,0,0,1,160
48666,2173.0,65,13,1,2009,0,0,0,1,121
48667,2174.0,65,13,1,2009,0,0,0,1,44
48668,2177.0,65,13,1,2009,0,0,0,1,624
48669,2179.0,65,13,1,2009,0,0,0,1,1392
48670,2182.0,65,13,1,2009,0,0,0,1,1392
48671,2183.0,47,12,1,2008,0,0,0,1,258
48672,2189.0,65,13,1,2009,0,0,0,1,264
48673,2196.0,65,13,1,2009,0,0,0,1,403
48674,2196.0,65,13,1,2009,0,0,0,1,219
48675,2204.0,65,13,1,2009,0,0,0,1,90
48676,2215.0,65,13,1,2009,0,0,0,1,481
48677,2218.0,65,13,1,2009,0,0,0,1,624
48678,2224.0,65,13,1,2009,0,0,0,1,39
48679,2224.0,65,13,1,2009,0,0,0,1,176
48680,2225.0,65,13,1,2009,0,0,0,1,267
48681,2234.0,65,13,1,2009,0,0,0,1,624
48682,2245.0,54,19,0,2014,0,0,0,1,47
48683,2248.0,65,13,1,2009,0,0,0,1,624
48684,2251.0,65,13,1,2009,0,0,0,1,160
48685,2252.0,65,13,1,2009,0,0,0,1,89
48686,2252.0,55,20,1,2015,0,0,0,1,19
48687,2264.0,65,13,1,2009,0,0,0,1,160
48688,2268.0,65,13,1,2009,0,0,0,1,1392
48689,2269.0,65,13,1,2009,0,0,0,1,65
48690,2284.0,65,13,1,2009,0,0,0,1,176
48691,2285.0,65,13,1,2009,0,0,0,1,305
48692,2293.0,65,13,1,2009,0,0,0,1,176
48693,2296.0,65,13,1,2009,0,0,0,1,624
48694,2302.0,65,13,1,2009,0,0,0,1,481
48695,2306.0,48,13,0,2009,0,0,0,1,264
48696,2308.0,65,13,1,2009,0,0,0,1,1392
48697,2310.0,49,14,1,2010,0,0,0,1,403
48698,2310.0,65,13,1,2009,0,0,0,1,1392
48699,2314.0,65,13,1,2009,0,0,0,1,267
48700,2327.0,65,13,1,2009,0,0,0,1,305
48701,2331.0,65,13,1,2009,0,0,0,1,176
48702,2340.0,65,13,1,2009,0,0,0,1,109
48703,2347.0,65,13,1,2009,0,0,0,1,1392
48704,2350.0,65,13,1,2009,0,0,0,1,403
48705,2359.0,65,13,1,2009,0,0,0,1,160
48706,2362.0,65,13,1,2009,0,0,0,1,1392
48707,2363.0,54,19,1,2015,0,0,0,1,9
48708,2367.0,65,13,1,2009,0,0,0,1,264
48709,2372.0,65,13,1,2009,0,0,0,1,118
48710,2377.0,65,13,1,2009,0,0,0,1,403
48711,2388.0,65,13,1,2009,0,0,0,1,90
48712,2393.0,65,13,1,2009,0,0,0,1,403
48713,2396.0,65,13,1,2009,0,0,0,1,624
48714,2404.0,65,13,1,2009,0,0,0,1,67
48715,2405.0,65,13,1,2009,0,0,0,1,624
48716,2406.0,65,13,1,2009,0,0,0,1,176
48717,2406.0,65,13,1,2009,0,0,0,1,624
48718,2406.0,65,13,1,2009,0,0,0,1,1392
48719,2409.0,53,18,0,2014,0,0,0,1,6
48720,2410.0,65,13,1,2009,0,0,0,1,481
48721,2412.0,65,13,1,2009,0,0,0,1,481
48722,2413.0,65,13,1,2009,0,0,0,1,1392
48723,2430.0,65,13,1,2009,0,0,0,1,403
48724,2434.0,65,13,1,2009,0,0,0,1,84
48725,2440.0,65,13,1,2009,0,0,0,1,219
48726,2442.0,65,13,1,2009,0,0,0,1,147
48727,2446.0,53,18,0,2014,0,0,0,1,24
48728,2446.0,65,13,1,2009,0,0,0,1,33
48729,2452.0,65,13,1,2009,0,0,0,1,90
48730,2460.0,65,13,1,2009,0,0,0,1,1392
48731,2464.0,65,13,1,2009,0,0,0,1,305
48732,2468.0,54,19,1,2015,0,0,0,1,28
48733,2475.0,65,13,1,2009,0,0,0,1,121
48734,2478.0,65,13,1,2009,0,0,0,1,176
48735,2479.0,53,18,0,2014,0,0,0,1,24
48736,2484.0,65,13,1,2009,0,0,0,1,481
48737,2486.0,65,13,1,2009,0,0,0,1,267
48738,2495.0,65,13,1,2009,0,0,0,1,1392
48739,2502.0,65,13,1,2009,0,0,0,1,267
48740,2508.0,46,11,0,2008,0,0,0,1,176
48741,2509.0,65,13,1,2010,0,0,0,1,624
48742,2521.0,65,13,1,2010,0,0,0,1,84
48743,2527.0,65,13,1,2010,0,0,0,1,624
48744,2529.0,65,13,1,2010,0,0,0,1,267
48745,2536.0,65,13,1,2010,0,0,0,1,624
48746,2543.0,65,13,1,2010,0,0,0,1,44
48747,2546.0,65,13,1,2010,0,0,0,1,1392
48748,2559.0,65,13,1,2010,0,0,0,1,403
48749,2564.0,65,13,1,2010,0,0,0,1,1392
48750,2574.0,65,13,1,2010,0,0,0,1,624
48751,2575.0,65,13,1,2010,0,0,0,1,118
48752,2577.0,65,13,1,2010,0,0,0,1,6
48753,2580.0,48,13,0,2010,0,0,0,1,1392
48754,2588.0,65,13,1,2010,0,0,0,1,624
48755,2590.0,65,13,1,2010,0,0,0,1,481
48756,2600.0,44,10,0,2007,0,0,0,1,147
48757,2606.0,65,13,1,2010,0,0,0,1,267
48758,2611.0,52,18,0,2014,0,0,0,1,47
48759,2615.0,65,13,1,2010,0,0,0,1,1392
48760,2629.0,65,13,1,2010,0,0,0,1,7
48761,2634.0,52,18,1,2014,0,0,0,1,47
48762,2636.0,44,10,1,2007,0,0,0,1,118
48763,2648.0,65,13,1,2010,0,0,0,1,624
48764,2652.0,65,13,1,2010,0,0,0,1,264
48765,2654.0,65,13,1,2010,0,0,0,1,264
48766,2660.0,65,13,1,2010,0,0,0,1,267
48767,2664.0,49,15,0,2012,0,0,0,1,267
48768,2680.0,65,13,1,2010,0,0,0,1,121
48769,2687.0,65,13,1,2010,0,0,0,1,1392
48770,2688.0,65,13,1,2010,0,0,0,1,147
48771,2689.0,65,13,1,2010,0,0,0,1,403
48772,2695.0,65,13,1,2010,0,0,0,1,624
48773,2699.0,65,13,1,2010,0,0,0,1,1392
48774,2700.0,65,13,1,2010,0,0,0,1,101
48775,2701.0,65,13,1,2010,0,0,0,1,118
48776,2703.0,52,18,0,2015,0,0,0,1,7
48777,2706.0,65,13,1,2010,0,0,0,1,197
48778,2728.0,65,13,1,2010,0,0,0,1,258
48779,2731.0,65,13,1,2010,0,0,0,1,81
48780,2734.0,51,17,0,2014,0,0,0,1,44
48781,2734.0,51,17,0,2014,0,0,0,1,44
48782,2741.0,65,13,1,2010,0,0,0,1,1392
48783,2742.0,52,18,0,2015,0,0,0,1,28
48784,2751.0,65,13,1,2010,0,0,0,1,90
48785,2752.0,65,13,1,2010,0,0,0,1,90
48786,2754.0,65,13,1,2010,0,0,0,1,197
48787,2757.0,51,17,1,2014,0,0,0,1,33
48788,2766.0,65,13,1,2010,0,0,0,1,1392
48789,2780.0,65,13,1,2010,0,0,0,1,65
48790,2784.0,65,13,1,2010,0,0,0,1,101
48791,2795.0,65,13,1,2010,0,0,0,1,1392
48792,2796.0,65,13,1,2010,0,0,0,1,197
48793,2809.0,65,13,1,2010,0,0,0,1,1392
48794,2819.0,52,18,1,2015,0,0,0,1,19
48795,2820.0,65,13,1,2010,0,0,0,1,1392
48796,2834.0,65,13,1,2010,0,0,0,1,94
48797,2837.0,65,13,1,2010,0,0,0,1,403
48798,2837.0,44,10,1,2007,0,0,0,1,101
48799,2846.0,65,13,1,2010,0,0,0,1,481
48800,2850.0,65,13,1,2010,0,0,0,1,65
48801,2858.0,65,13,1,2010,0,0,0,1,1392
48802,2864.0,65,13,1,2010,0,0,0,1,219
48803,2865.0,65,13,1,2010,0,0,0,1,1392
48804,2872.0,60,8,0,2006,0,0,0,1,1392
48805,2878.0,65,13,1,2011,0,0,0,1,305
48806,2880.0,65,13,1,2011,0,0,0,1,305
48807,2883.0,65,13,1,2011,0,0,0,1,90
48808,2887.0,60,8,0,2006,0,0,0,1,197
48809,2888.0,60,8,0,2006,0,0,0,1,160
48810,2891.0,60,8,0,2006,0,0,0,1,47
48811,2893.0,60,8,0,2006,0,0,0,1,176
48812,2894.0,60,8,0,2006,0,0,0,1,1392
48813,2902.0,65,13,1,2011,0,0,0,1,624
48814,2904.0,60,8,0,2006,0,0,0,1,1392
48815,2905.0,65,13,1,2011,0,0,0,1,101
48816,2909.0,65,13,1,2011,0,0,0,1,624
48817,2910.0,44,10,0,2008,0,0,0,1,267
48818,2910.0,50,17,1,2014,0,0,0,1,47
48819,2910.0,60,8,0,2006,0,0,0,1,624
48820,2914.0,65,13,1,2011,0,0,0,1,197
48821,2914.0,60,8,0,2006,0,0,0,1,481
48822,2916.0,65,13,1,2011,0,0,0,1,1392
48823,2916.0,65,13,1,2011,0,0,0,1,481
48824,2916.0,65,13,1,2011,0,0,0,1,481
48825,2921.0,60,8,0,2006,0,0,0,1,264
48826,2925.0,60,8,0,2006,0,0,0,1,258
48827,2927.0,60,8,0,2006,0,0,0,1,624
48828,2932.0,60,8,0,2006,0,0,0,1,197
48829,2933.0,60,8,0,2006,0,0,0,1,624
48830,2934.0,65,13,1,2011,0,0,0,1,197
48831,2942.0,60,8,0,2006,0,0,0,1,109
48832,2949.0,47,14,0,2012,0,0,0,1,305
48833,2951.0,50,17,0,2014,0,0,0,1,24
48834,2955.0,60,8,0,2006,0,0,0,1,403
48835,2956.0,50,17,0,2014,0,0,0,1,33
48836,2958.0,60,8,0,2006,0,0,0,1,118
48837,2960.0,60,8,0,2006,0,0,0,1,403
48838,2961.0,41,8,0,2006,0,0,0,1,624
48839,2976.0,60,8,0,2006,0,0,0,1,89
48840,2983.0,60,8,0,2006,0,0,0,1,19
48841,2989.0,60,8,0,2006,0,0,0,1,94
48842,2994.0,60,8,0,2006,0,0,0,1,94
48843,2994.0,60,8,0,2006,0,0,0,1,65
48844,3002.0,65,13,1,2011,0,0,0,1,258
48845,3003.0,65,13,1,2011,0,0,0,1,1392
48846,3013.0,60,8,0,2006,0,0,0,1,89
48847,3015.0,65,13,1,2011,0,0,0,1,1392
48848,3016.0,65,13,1,2011,0,0,0,1,1392
48849,3018.0,65,13,1,2011,0,0,0,1,197
48850,3019.0,50,17,1,2014,0,0,0,1,47
48851,3020.0,60,8,0,2006,0,0,0,1,1392
48852,3022.0,43,9,0,2007,0,0,0,1,1392
48853,3025.0,43,10,0,2008,0,0,0,1,160
48854,3032.0,60,8,0,2006,0,0,0,1,1392
48855,3032.0,65,13,1,2011,0,0,0,1,403
48856,3035.0,65,13,1,2011,0,0,0,1,24
48857,3039.0,60,8,0,2006,0,0,0,1,94
48858,3042.0,50,17,0,2014,0,0,0,1,24
48859,3043.0,60,8,0,2006,0,0,0,1,624
48860,3044.0,65,13,1,2011,0,0,0,1,90
48861,3045.0,60,8,0,2006,0,0,0,1,118
48862,3054.0,51,17,1,2015,0,0,0,1,28
48863,3054.0,65,13,1,2011,0,0,0,1,147
48864,3059.0,65,13,1,2011,0,0,0,1,403
48865,3059.0,65,13,1,2011,0,0,0,1,624
48866,3060.0,60,8,0,2006,0,0,0,1,44
48867,3063.0,60,8,0,2006,0,0,0,1,94
48868,3066.0,45,11,1,2009,0,0,0,1,1392
48869,3069.0,65,13,1,2011,0,0,0,1,481
48870,3071.0,60,8,0,2006,0,0,0,1,624
48871,3072.0,60,8,0,2006,0,0,0,1,305
48872,3073.0,65,13,1,2011,0,0,0,1,1392
48873,3074.0,65,13,1,2011,0,0,0,1,160
48874,3075.0,60,8,0,2006,0,0,0,1,197
48875,3078.0,60,8,0,2006,0,0,0,1,176
48876,3079.0,48,15,1,2013,0,0,0,1,403
48877,3082.0,60,8,0,2006,0,0,0,1,33
48878,3094.0,60,8,0,2006,0,0,0,1,305
48879,3095.0,42,9,1,2007,0,0,0,1,1392
48880,3097.0,65,13,1,2011,0,0,0,1,1392
48881,3102.0,60,8,0,2006,0,0,0,1,264
48882,3103.0,49,16,1,2014,0,0,0,1,44
48883,3106.0,65,13,1,2011,0,0,0,1,67
48884,3109.0,60,8,0,2006,0,0,0,1,624
48885,3119.0,60,8,0,2006,0,0,0,1,403
48886,3121.0,60,8,0,2006,0,0,0,1,160
48887,3124.0,60,8,0,2006,0,0,0,1,267
48888,3125.0,65,13,1,2011,0,0,0,1,258
48889,3132.0,50,17,1,2015,0,0,0,1,28
48890,3133.0,60,8,0,2006,0,0,0,1,624
48891,3135.0,60,8,0,2006,0,0,0,1,18
48892,3137.0,60,8,0,2006,0,0,0,1,90
48893,3149.0,65,13,1,2011,0,0,0,1,305
48894,3149.0,60,8,0,2006,0,0,0,1,267
48895,3150.0,60,8,0,2006,0,0,0,1,624
48896,3151.0,60,8,0,2006,0,0,0,1,1392
48897,3154.0,65,13,1,2011,0,0,0,1,160
48898,3159.0,60,8,0,2006,0,0,0,1,1392
48899,3166.0,60,8,0,2006,0,0,0,1,44
48900,3167.0,60,8,0,2006,0,0,0,1,121
